(GOAL COMPLEXITY)
(STARTTERM (FUNCTIONSYMBOLS eval_jinit_upsampler_start))
(VAR nondef.10 nondef.11 nondef.12 nondef.13 nondef.17 nondef.18 nondef.19 nondef.20 nondef.21 nondef.22 nondef.3 nondef.4 nondef.5 nondef.6 nondef.7 nondef.8 nondef.9 v_138 v_140 v_70 v_77 v_78 v_79 v_ci.0)
(RULES
  eval_jinit_upsampler_start(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb0_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0))
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 > 0 && nondef.7 >= 0 && nondef.7 < nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 > 1 && nondef.4*nondef.5 < 0 && nondef.7 <= 0 && nondef.7 > nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 > 0 && nondef.7 <= 0 && nondef.7 > -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb13_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 < -1 && nondef.4*nondef.5 < 0 && nondef.7 >= 0 && nondef.7 < -nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.4*nondef.5 = 0 && nondef.7 = 0 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 > 0 && nondef.11 <= 0 && nondef.11 > -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = 1 && nondef.7 = nondef.4*nondef.5 && nondef.10 < -1 && nondef.8*nondef.9 < 0 && nondef.11 >= 0 && nondef.11 < -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.8*nondef.9 = 0 && nondef.11 = 0
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 = 1 && nondef.11 = nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 = -1 && nondef.11 = -nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 > 0 && nondef.11 >= 0 && nondef.11 < nondef.8*nondef.9
  eval_jinit_upsampler_bb5_in(v_138, v_140, v_70, v_77, v_78, v_79, v_ci.0) -> Com_1(eval_jinit_upsampler_bb19_in(v_138, v_140, nondef.7, nondef.11, nondef.12, nondef.13, v_ci.0)) :|: v_ci.0 < nondef.3 && nondef.6 = -1 && nondef.7 = -nondef.4*nondef.5 && nondef.10 > 1 && nondef.8*nondef.9 < 0 && nondef.11 <= 0 && nondef.11 > nondef.8*nondef.9
